c_ine;no_municipio;id_provincia;is_capital_prov;is_capital_comaut;nu_poblacion;geo_latitude_etrs89;geo_longitude_etrs89;geo_altura;geo_superficie;geo_perimetro;geo_hoja_etrs89
49157;PINO DEL ORO;49;0;0;180;41,57696;-6,121488;730;2957;22019;0368-3
49158;PIÑERO, EL;49;0;0;220;41,35368;-5,58887;744;1970;20359;0397-4
49160;POBLADURA DE VALDERADUEY;49;0;0;37;41,70001;-5,542517;665;1255;15378;0340-4
49159;POBLADURA DEL VALLE;49;0;0;288;42,10244;-5,734194;736;1415;23017;0270-1
49162;PORTO;49;0;0;160;42,16795;-6,898938;1211;20045;93103;0228-4
49163;POZOANTIGUO;49;0;0;187;41,5954;-5,434625;710;3731;32342;0370-1
49164;POZUELO DE TÁBARA;49;0;0;154;41,78529;-5,896408;701;2539;20962;0339-2
49165;PRADO;49;0;0;47;41,92083;-5,419828;711;1090;14405;0309-1
49166;PUEBLA DE SANABRIA;49;0;0;1357;42,05495;-6,634398;941;8143;50988;0267-4
49167;PUEBLICA DE VALVERDE;49;0;0;182;41,91794;-5,900112;732;2574;27684;0307-2
49170;QUINTANILLA DE URZ;49;0;0;109;42,03366;-5,849926;725;1010;14440;0270-3
49168;QUINTANILLA DEL MONTE;49;0;0;104;41,8689;-5,350995;692;2172;19055;0309-4
49169;QUINTANILLA DEL OLMO;49;0;0;44;41,90512;-5,406576;691;1270;17021;0309-3
49171;QUIRUELAS DE VIDRIALES;49;0;0;647;42,01707;-5,828654;720;2799;29365;0270-3
49172;RABANALES;49;0;0;502;41,74273;-6,277388;835;8003;46926;0338-4
49173;RÁBANO DE ALISTE;49;0;0;328;41,74226;-6,432769;789;5615;39581;0338-3
49174;REQUEJO;49;0;0;130;42,03146;-6,742477;998;4608;30301;0267-3
49175;REVELLINOS;49;0;0;252;41,89057;-5,568986;695;2763;28296;0308-4
49176;RIOFRÍO DE ALISTE;49;0;0;632;41,81769;-6,178022;788;11169;53856;0339-1
49177;RIONEGRO DEL PUENTE;49;0;0;244;42,00583;-6,226707;796;5344;41472;0268-4
49178;ROALES;49;0;0;1001;41,55245;-5,773998;698;1073;18312;0369-3
49179;ROBLEDA-CERVANTES;49;0;0;395;42,0836;-6,59374;1019;3247;33597;0267-4,0267-2
49180;ROELOS DE SAYAGO;49;0;0;138;41,25196;-6,171852;777;5499;36930;0424-1
49181;ROSINOS DE LA REQUEJADA;49;0;0;322;42,08936;-6,536091;1027;15478;67125;0267-2
49183;SALCE;49;0;0;89;41,27021;-6,218575;740;3486;25951;0423-2
49184;SAMIR DE LOS CAÑOS;49;0;0;163;41,67271;-6,164069;788;3657;27334;0339-3
49185;SAN AGUSTÍN DEL POZO;49;0;0;175;41,88641;-5,593888;692;1446;17084;0308-4
49186;SAN CEBRIÁN DE CASTRO;49;0;0;253;41,70637;-5,754891;686;6614;53600;0340-3
49187;SAN CRISTÓBAL DE ENTREVIÑAS;49;0;0;1375;42,04692;-5,633942;714;4252;32435;0270-4
49188;SAN ESTEBAN DEL MOLAR;49;0;0;108;41,93666;-5,551599;730;2502;24171;0308-2
49189;SAN JUSTO;49;0;0;197;42,13354;-6,623913;1061;7511;42790;0267-2
49190;SAN MARTÍN DE VALDERADUEY;49;0;0;57;41,81368;-5,471768;679;2393;25247;0341-1
49191;SAN MIGUEL DE LA RIBERA;49;0;0;275;41,33271;-5,57597;767;2625;24513;0425-2
49192;SAN MIGUEL DEL VALLE;49;0;0;119;42,02927;-5,49702;735;1072;18103;0271-3
49193;SAN PEDRO DE CEQUE;49;0;0;439;42,04379;-6,072708;757;4900;32617;0269-3
49194;SAN PEDRO DE LA NAVE-ALMENDRA;49;0;0;336;41,59148;-5,921549;712;2273;23391;0368-2
49208;SAN VICENTE DE LA CABEZA;49;0;0;336;41,80438;-6,253112;758;5302;34165;0338-2
49209;SAN VITERO;49;0;0;449;41,77845;-6,349148;866;6422;39288;0338-2
49197;SANTA CLARA DE AVEDILLO;49;0;0;163;41,33858;-5,677898;778;1681;16822;0397-4
49199;SANTA COLOMBA DE LAS MONJAS;49;0;0;246;41,95752;-5,683644;699;679;13236;0308-2
49200;SANTA CRISTINA DE LA POLVOROSA;49;0;0;1066;42,00092;-5,714445;707;3893;34082;0308-1
49201;SANTA CROYA DE TERA;49;0;0;291;41,98357;-5,974788;726;2116;20000;0307-2
49202;SANTA EUFEMIA DEL BARCO;49;0;0;174;41,67849;-5,899538;709;5183;34908;0339-4
49203;SANTA MARÍA DE LA VEGA;49;0;0;286;42,08508;-5,809914;728;1788;18872;0270-1
49204;SANTA MARÍA DE VALVERDE;49;0;0;58;41,93514;-5,935507;733;974;14008;0307-2
49205;SANTIBÁÑEZ DE TERA;49;0;0;360;41,98576;-5,924556;725;1895;29218;0307-2
49206;SANTIBÁÑEZ DE VIDRIALES;49;0;0;889;42,07811;-6,013412;742;7588;51237;0269-4
49207;SANTOVENIA;49;0;0;231;41,87948;-5,708694;708;3286;27733;0308-3
49210;SANZOLES;49;0;0;467;41,4326;-5,567472;711;2565;25649;0397-2
49214;TÁBARA;49;0;0;743;41,82465;-5,959828;749;11268;65523;0339-2
49216;TAPIOLES;49;0;0;137;41,85729;-5,495734;686;2764;21940;0309-3
49219;TORO;49;0;0;8448;41,51991;-5,394642;735;32485;149341;0370-3
49220;TORRE DEL VALLE, LA;49;0;0;137;42,09029;-5,724301;723;1647;19006;0270-1
49221;TORREGAMONES;49;0;0;240;41,48813;-6,180522;779;3738;29010;0396-1
49222;TORRES DEL CARRIZAL;49;0;0;415;41,61641;-5,670647;645;3034;30949;0369-2
49223;TRABAZOS;49;0;0;855;41,74753;-6,492208;736;9325;59871;0338-3
49224;TREFACIO;49;0;0;185;42,12259;-6,649726;970;2548;36930;0267-2
49225;UÑA DE QUINTANA;49;0;0;132;42,08656;-6,143883;782;2977;24588;0269-1
49226;VADILLO DE LA GUAREÑA;49;0;0;251;41,283;-5,352523;710;4416;29148;0426-2
49227;VALCABADO;49;0;0;391;41,54847;-5,748651;678;1007;14265;0369-3
49228;VALDEFINJAS;49;0;0;61;41,45248;-5,453213;723;1630;19718;0398-1
49229;VALDESCORRIEL;49;0;0;130;42,02245;-5,51034;730;2783;31813;0271-3
49230;VALLESA DE LA GUAREÑA;49;0;0;69;41,13536;-5,326984;761;2801;24622;0453-2
49231;VEGA DE TERA;49;0;0;311;41,99829;-6,12514;764;4414;38450;0307-1
49232;VEGA DE VILLALOBOS;49;0;0;85;41,97102;-5,463363;733;1017;18449;0309-1
49233;VEGALATRAVE;49;0;0;81;41,70041;-6,108175;698;1854;17688;0339-3
49234;VENIALBO;49;0;0;415;41,38937;-5,5391;698;4205;32930;0397-4
49235;VEZDEMARBÁN;49;0;0;444;41,65313;-5,365947;774;4788;32285;0370-1
49236;VIDAYANES;49;0;0;82;41,90959;-5,574331;704;1249;15535;0308-4
49237;VIDEMALA;49;0;0;142;41,61204;-6,040126;785;2586;26125;0368-1
49238;VILLABRÁZARO;49;0;0;239;42,05373;-5,728174;724;2327;22164;0270-3
49239;VILLABUENA DEL PUENTE;49;0;0;599;41,38096;-5,406576;697;2606;26885;0398-3
49240;VILLADEPERA;49;0;0;183;41,54861;-6,131438;738;3010;28743;0368-3
49241;VILLAESCUSA;49;0;0;235;41,20682;-5,463687;827;4309;37785;0426-3
49242;VILLAFÁFILA;49;0;0;458;41,84879;-5,614651;685;7399;44086;0308-4
49243;VILLAFERRUEÑA;49;0;0;107;42,09872;-5,858886;743;2052;25544;0269-2
49244;VILLAGERIZ;49;0;0;45;42,11835;-5,95472;776;717;11520;0269-2
49245;VILLALAZÁN;49;0;0;254;41,49417;-5,588951;659;1492;21828;0397-2
49246;VILLALBA DE LA LAMPREANA;49;0;0;229;41,74327;-5,641027;679;2822;23889;0340-4
49247;VILLALCAMPO;49;0;0;400;41,52304;-6,046584;778;6476;37760;0368-3
49248;VILLALOBOS;49;0;0;224;41,94823;-5,475756;715;4318;28828;0309-1
49249;VILLALONSO;49;0;0;70;41,5962;-5,297577;722;1489;17722;0370-2
49250;VILLALPANDO;49;0;0;1436;41,86488;-5,414703;687;12692;61915;0309-3
49251;VILLALUBE;49;0;0;158;41,60989;-5,545094;730;4008;32237;0369-2
49252;VILLAMAYOR DE CAMPOS;49;0;0;321;41,89748;-5,362892;690;2632;35340;0309-3
49255;VILLAMOR DE LOS ESCUDEROS;49;0;0;382;41,25303;-5,574626;835;5577;35326;0425-2
49256;VILLANÁZAR;49;0;0;274;41,97413;-5,780287;706;1829;23201;0308-1
49257;VILLANUEVA DE AZOAGUE;49;0;0;356;41,97686;-5,665146;699;1918;22279;0308-2
49258;VILLANUEVA DE CAMPEÁN;49;0;0;119;41,35486;-5,769888;756;1203;15436;0397-3
49259;VILLANUEVA DE LAS PERAS;49;0;0;86;41,93642;-5,979951;755;1697;19514;0307-2
49260;VILLANUEVA DEL CAMPO;49;0;0;787;41,98487;-5,404388;755;4009;41440;0309-1
49263;VILLAR DE FALLAVES;49;0;0;46;41,92496;-5,34039;695;2092;23405;0309-2
49264;VILLAR DEL BUEY;49;0;0;529;41,32804;-6,189232;771;13391;76999;0423-2
49261;VILLARALBO;49;0;0;1763;41,49148;-5,682754;639;2164;22950;0397-2
49262;VILLARDECIERVOS;49;0;0;400;41,94232;-6,289654;863;8554;43490;0306-2
49265;VILLARDIEGUA DE LA RIBERA;49;0;0;114;41,53635;-6,182024;756;2861;23057;0368-3
49266;VILLÁRDIGA;49;0;0;73;41,81877;-5,465643;680;1692;24085;0341-1
49267;VILLARDONDIEGO;49;0;0;125;41,58442;-5,378432;733;2434;24351;0370-3
49268;VILLARRÍN DE CAMPOS;49;0;0;392;41,79646;-5,638397;682;5009;36474;0340-2
49269;VILLASECO DEL PAN;49;0;0;222;41,46835;-5,964502;749;3455;27241;0396-2
49270;VILLAVENDIMIO;49;0;0;152;41,57862;-5,342834;724;1562;17182;0370-4
49272;VILLAVEZA DE VALVERDE;49;0;0;70;41,94499;-5,848382;708;1236;17499;0308-1
49271;VILLAVEZA DEL AGUA;49;0;0;174;41,9189;-5,67901;700;2631;29356;0308-2
49273;VIÑAS;49;0;0;160;41,77439;-6,468302;778;4001;28791;0338-1
49275;ZAMORA;49;1;0;59475;41,49914;-5,754948;649;14992;91957;0397-1
50001;ABANTO;50;0;0;89;41,13824;-1,699218;929;6384;34785;0464-1
50002;ACERED;50;0;0;138;41,17048;-1,604298;835;3040;27117;0437-4
50003;AGÓN;50;0;0;139;41,85577;-1,451838;322;1852;32412;0321-3
50004;AGUARÓN;50;0;0;610;41,33849;-1,269608;650;3662;29615;0410-4
50005;AGUILÓN;50;0;0;244;41,29652;-1,045563;686;5945;35214;0439-1
50006;AINZÓN;50;0;0;1066;41,8167;-1,519252;432;4045;28782;0353-1
50007;ALADRÉN;50;0;0;59;41,24916;-1,156047;775;2105;20541;0439-3
50008;ALAGÓN;50;0;0;7178;41,7703;-1,122143;235;2419;26465;0354-1
50009;ALARBA;50;0;0;104;41,2046;-1,612948;849;1899;17151;0437-4
50010;ALBERITE DE SAN JUAN;50;0;0;78;41,82047;-1,471388;378;1123;18572;0353-1
50011;ALBETA;50;0;0;144;41,82722;-1,500404;412;270;8654;0353-1
50012;ALBORGE;50;0;0;111;41,33502;-0,3586202;150;484;9713;0413-3
50013;ALCALÁ DE EBRO;50;0;0;239;41,81559;-1,194368;225;987;14421;0353-2
50014;ALCALÁ DE MONCAYO;50;0;0;157;41,78627;-1,697073;763;1375;20398;0352-1
50015;ALCONCHEL DE ARIZA;50;0;0;80;41,20466;-2,123113;893;3485;25097;0436-3
50016;ALDEHUELA DE LIESTOS;50;0;0;52;41,06435;-1,701758;986;3803;26507;0464-3
50017;ALFAJARÍN;50;0;0;2434;41,61525;-0,7018019;193;13829;65211;0384-1
50018;ALFAMÉN;50;0;0;1477;41,43981;-1,243122;446;10194;40458;0410-2
50019;ALFORQUE;50;0;0;64;41,32834;-0,3854637;165;1061;16822;0441-1
50020;ALHAMA DE ARAGÓN;50;0;0;964;41,29507;-1,895274;659;3113;37113;0436-2
50021;ALMOCHUEL;50;0;0;22;41,28019;-0,5496367;276;3199;34914;0440-2
50022;ALMOLDA, LA;50;0;0;549;41,55453;-0,2097128;488;13132;50662;0385-4
50023;ALMONACID DE LA CUBA;50;0;0;234;41,28225;-0,792613;497;5521;44742;0440-1
50024;ALMONACID DE LA SIERRA;50;0;0;756;41,39738;-1,323932;598;5394;32524;0410-4
50025;ALMUNIA DE DOÑA GODINA, LA;50;0;0;7943;41,47667;-1,374645;366;5671;52378;0410-1
50026;ALPARTIR;50;0;0;602;41,42196;-1,381588;497;3228;34564;0410-1
50027;AMBEL;50;0;0;253;41,79541;-1,617811;587;6145;35226;0352-2
50028;ANENTO;50;0;0;101;41,06973;-1,333285;921;2151;21867;0465-4
50029;ANIÑÓN;50;0;0;659;41,44499;-1,703724;727;5245;33579;0409-1
50030;AÑÓN DE MONCAYO;50;0;0;202;41,77859;-1,721018;828;6434;37126;0352-1
50031;ARANDA DE MONCAYO;50;0;0;132;41,57856;-1,792701;908;9120;45129;0381-3
50032;ARÁNDIGA;50;0;0;287;41,51118;-1,501723;460;5022;38323;0382-3
50033;ARDISA;50;0;0;74;42,20126;-0,7594059;434;2728;34788;0247-3
50034;ARIZA;50;0;0;1045;41,31268;-2,056138;749;10308;46386;0436-1
50035;ARTIEDA;50;0;0;82;42,58686;-0,9833717;645;1357;15045;0175-2
50036;ASÍN;50;0;0;104;42,28369;-1,046646;589;1846;18873;0246-1
50037;ATEA;50;0;0;141;41,16045;-1,554655;837;3466;29232;0464-2
50038;ATECA;50;0;0;1690;41,33092;-1,793523;606;8471;58569;0437-1
50039;AZUARA;50;0;0;539;41,256;-0,8716158;565;16581;57948;0439-2
50040;BADULES;50;0;0;74;41,13843;-1,254065;918;2008;20439;0465-2
50041;BAGÜÉS;50;0;0;15;42,54931;-0,9459128;828;3071;26544;0175-4
50042;BALCONCHÁN;50;0;0;18;41,08697;-1,460725;884;1940;19482;0465-1
50043;BÁRBOLES;50;0;0;297;41,71241;-1,187752;258;1555;26766;0354-3,0353-4
50044;BARDALLUR;50;0;0;249;41,68441;-1,211859;276;2734;23847;0353-4
50045;BELCHITE;50;0;0;1533;41,29984;-0,7452609;448;27553;106160;0440-1
50046;BELMONTE DE GRACIÁN;50;0;0;183;41,31251;-1,537405;649;4367;35716;0437-2
50047;BERDEJO;50;0;0;42;41,56172;-1,945811;981;1938;24953;0380-4
50048;BERRUECO;50;0;0;32;40,99062;-1,46694;1087;1950;18332;0491-1
50901;BIEL;50;0;0;170;42,38757;-0,9365724;755;13072;52961;0208-4
50050;BIJUESCA;50;0;0;89;41,54051;-1,920356;921;5704;38613;0380-4
50051;BIOTA;50;0;0;874;42,26313;-1,18796;490;12879;74199;0245-2
50052;BISIMBRE;50;0;0;80;41,85601;-1,443327;321;1122;17084;0321-3
50053;BOQUIÑENI;50;0;0;790;41,84916;-1,250255;225;1886;27220;0321-4
50054;BORDALBA;50;0;0;49;41,41702;-2,078045;934;4157;26644;0408-1,0408-3
50055;BORJA;50;0;0;5054;41,83498;-1,53215;459;10723;64772;0320-4
50056;BOTORRITA;50;0;0;526;41,50751;-1,032109;393;1981;22568;0383-3
50057;BREA DE ARAGÓN;50;0;0;1547;41,52358;-1,60028;552;1337;16378;0381-4
50058;BUBIERCA;50;0;0;60;41,31559;-1,852956;645;2954;29935;0436-2
50059;BUJARALOZ;50;0;0;1013;41,49814;-0,1527435;328;12091;53308;0414-1
50060;BULBUENTE;50;0;0;244;41,81782;-1,601701;516;2544;22864;0352-2
50061;BURETA;50;0;0;213;41,8169;-1,488052;411;1191;17259;0353-1
50062;BURGO DE EBRO, EL;50;0;0;2591;41,57211;-0,7395413;182;2477;36054;0384-3
50063;BUSTE, EL;50;0;0;71;41,88569;-1,6018;681;761;12789;0320-4
50064;CABAÑAS DE EBRO;50;0;0;491;41,79569;-1,163346;221;855;17678;0354-1
50065;CABOLAFUENTE;50;0;0;49;41,21188;-2,040722;956;3924;27131;0436-3
50066;CADRETE;50;0;0;4473;41,55506;-0,9598022;313;1189;20086;0383-4
50067;CALATAYUD;50;0;0;19776;41,35432;-1,644726;536;15508;68420;0409-4
50068;CALATORAO;50;0;0;2882;41,52343;-1,34507;357;4842;33701;0382-4
50069;CALCENA;50;0;0;74;41,65512;-1,716871;823;6474;43008;0381-1
50070;CALMARZA;50;0;0;63;41,1577;-1,91172;844;2815;25627;0463-2
50071;CAMPILLO DE ARAGÓN;50;0;0;127;41,12616;-1,84422;1050;3689;25157;0464-1
50072;CARENAS;50;0;0;178;41,27684;-1,797171;641;3122;24354;0437-1
50073;CARIÑENA;50;0;0;3345;41,33817;-1,223271;591;8250;40251;0410-4
50074;CASPE;50;0;0;10220;41,23639;-0,03750663;149;50315;120910;0442-3
50075;CASTEJÓN DE ALARBA;50;0;0;73;41,18324;-1,636029;920;1756;17961;0437-4
50076;CASTEJÓN DE LAS ARMAS;50;0;0;81;41,31025;-1,812134;608;1618;20034;0437-1
50077;CASTEJÓN DE VALDEJASA;50;0;0;209;41,98249;-0,995319;522;11012;47863;0322-2
50078;CASTILISCAR;50;0;0;230;42,3766;-1,273352;482;4068;26406;0207-4
50079;CERVERA DE LA CAÑADA;50;0;0;264;41,43286;-1,735455;693;2922;27014;0409-1
50080;CERVERUELA;50;0;0;39;41,21639;-1,215717;815;2349;21359;0438-4
50081;CETINA;50;0;0;570;41,29346;-1,963998;684;7876;41597;0436-2
50092;CHIPRANA;50;0;0;515;41,26235;-0,1272233;176;3897;32842;0442-1
50093;CHODES;50;0;0;96;41,48692;-1,480075;412;1596;32290;0410-1
50082;CIMBALLA;50;0;0;86;41,1008;-1,774966;906;3193;23937;0464-1
50083;CINCO OLIVAS;50;0;0;102;41,34061;-0,3718985;162;225;6428;0413-3
50084;CLARÉS DE RIBOTA;50;0;0;71;41,52971;-1,837721;938;1869;18817;0381-3
50085;CODO;50;0;0;208;41,3334;-0,6994359;342;1135;16717;0440-1,0412-3
50086;CODOS;50;0;0;232;41,2935;-1,374403;751;6268;41557;0438-1
50087;CONTAMINA;50;0;0;31;41,30567;-1,917564;669;1401;25052;0436-2
50088;COSUENDA;50;0;0;326;41,36604;-1,29933;618;3168;27060;0410-4
50089;CUARTE DE HUERVA;50;0;0;14169;41,58939;-0,9299161;298;879;18822;0383-2
50090;CUBEL;50;0;0;153;41,09678;-1,637725;1112;5861;35649;0464-2
50091;CUERLAS, LAS;50;0;0;39;40,95851;-1,549993;1009;3257;24515;0490-2
50094;DAROCA;50;0;0;1921;41,11515;-1,416772;782;5204;34436;0465-1
50095;EJEA DE LOS CABALLEROS;50;0;0;17124;42,12675;-1,138547;322;61350;141392;0284-1
50096;EMBID DE ARIZA;50;0;0;31;41,3809;-1,971221;764;4126;29843;0408-4
50098;ENCINACORBA;50;0;0;185;41,28521;-1,276677;766;3673;26272;0438-2
50099;ÉPILA;50;0;0;4447;41,60133;-1,281809;333;19432;83203;0382-2
50100;ERLA;50;0;0;360;42,11724;-0,9486511;426;1895;24912;0284-2
50101;ESCATRÓN;50;0;0;1156;41,2927;-0,3242292;145;9509;61553;0441-2
50102;FABARA;50;0;0;1088;41,17861;0,1669536;244;10174;58619;0443-3
50104;FARLETE;50;0;0;376;41,68234;-0,5052809;417;10411;42998;0356-3
50105;FAYÓN;50;0;0;397;41,24135;0,3320948;192;6719;45416;0443-4
50106;FAYOS, LOS;50;0;0;131;41,87998;-1,78292;558;388;23306;0320-3
50107;FIGUERUELAS;50;0;0;1226;41,76757;-1,172955;249;1687;20647;0354-1
50108;FOMBUENA;50;0;0;59;41,14462;-1,192523;1022;2637;22862;0465-2
50109;FRAGO, EL;50;0;0;117;42,27262;-0,9314163;632;3375;24638;0246-2
50110;FRASNO, EL;50;0;0;379;41,41394;-1,494533;688;4864;34203;0410-3
50111;FRÉSCANO;50;0;0;204;41,87432;-1,449546;301;1840;22264;0321-3
50113;FUENDEJALÓN;50;0;0;763;41,76076;-1,472037;469;7582;34384;0353-1
50114;FUENDETODOS;50;0;0;144;41,3424;-0,9593951;752;6219;33831;0411-4
50115;FUENTES DE EBRO;50;0;0;4613;41,51288;-0,6302873;192;14117;63875;0384-4
50116;FUENTES DE JILOCA;50;0;0;208;41,22889;-1,536146;705;2735;23371;0437-4
50117;GALLOCANTA;50;0;0;120;40,99668;-1,509565;1010;2970;25058;0491-1
50118;GALLUR;50;0;0;2563;41,87011;-1,318234;251;4172;32074;0321-4
50119;GELSA;50;0;0;1007;41,40662;-0,4619628;154;7203;44346;0413-3
50120;GODOJOS;50;0;0;49;41,26981;-1,86436;787;1677;20069;0436-2
50121;GOTOR;50;0;0;290;41,54637;-1,649365;606;1551;22149;0381-4
50122;GRISEL;50;0;0;82;41,87111;-1,727356;621;1450;22630;0320-3
50123;GRISÉN;50;0;0;623;41,74345;-1,16272;245;488;13757;0354-3
50124;HERRERA DE LOS NAVARROS;50;0;0;523;41,21059;-1,082571;811;10500;45323;0439-3
50125;IBDES;50;0;0;384;41,21875;-1,83449;746;5630;40454;0437-3
50126;ILLUECA;50;0;0;2746;41,53899;-1,629678;605;2485;24249;0381-4
50128;ISUERRE;50;0;0;33;42,48815;-1,055976;652;1995;20254;0208-1
50129;JARABA;50;0;0;280;41,18938;-1,882947;766;4280;28759;0436-4
50130;JARQUE DE MONCAYO;50;0;0;407;41,55605;-1,676552;628;4299;30711;0381-4
50131;JAULÍN;50;0;0;278;41,45213;-0,9913459;510;4605;28685;0411-2
50132;JOYOSA, LA;50;0;0;1119;41,74483;-1,072858;220;652;13330;0354-3
50133;LAGATA;50;0;0;109;41,24064;-0,8052791;520;2365;22080;0440-3
50134;LANGA DEL CASTILLO;50;0;0;115;41,21286;-1,398266;884;5012;32368;0438-3
50135;LAYANA;50;0;0;96;42,29704;-1,244656;492;369;8016;0245-2
50136;LÉCERA;50;0;0;634;41,20453;-0,7086929;531;10920;49815;0440-3
50138;LECHÓN;50;0;0;47;41,08607;-1,284048;983;1745;15854;0465-2
50137;LECIÑENA;50;0;0;1116;41,79934;-0,6104619;416;17864;91097;0355-2
50139;LETUX;50;0;0;337;41,25504;-0,8039258;514;3014;31612;0440-1
50140;LITAGO;50;0;0;194;41,81432;-1,75179;780;1530;20909;0352-1
50141;LITUÉNIGO;50;0;0;121;41,83577;-1,760815;756;1138;18893;0320-3
50142;LOBERA DE ONSELLA;50;0;0;26;42,47866;-1,021646;667;3217;25041;0208-1
50143;LONGARES;50;0;0;882;41,40378;-1,16905;530;4596;28560;0411-3
50144;LONGÁS;50;0;0;42;42,48029;-0,9350956;738;4922;34889;0208-2
50146;LUCENA DE JALÓN;50;0;0;226;41,55437;-1,314902;333;1030;14987;0382-4
50147;LUCENI;50;0;0;973;41,82975;-1,237502;233;2711;27254;0353-2
50148;LUESIA;50;0;0;333;42,36987;-1,023172;806;12683;75150;0208-3
50149;LUESMA;50;0;0;38;41,16684;-1,147332;940;2939;22876;0439-3,0466-1
50150;LUMPIAQUE;50;0;0;841;41,63107;-1,299891;308;2954;30377;0382-2
50151;LUNA;50;0;0;694;42,16908;-0,9301354;468;30891;135698;0246-4
50152;MAELLA;50;0;0;2097;41,122;0,1425684;301;17477;67187;0469-2
50153;MAGALLÓN;50;0;0;1118;41,83408;-1,46037;410;7860;54427;0353-1
50154;MAINAR;50;0;0;170;41,19225;-1,302216;868;3402;29718;0438-4
50155;MALANQUILLA;50;0;0;90;41,56905;-1,874544;1051;3662;28325;0380-4
50156;MALEJÁN;50;0;0;262;41,82709;-1,549117;466;7;1125;0352-2
50160;MALLÉN;50;0;0;2937;41,90052;-1,418472;286;3733;35535;0321-3
50157;MALÓN;50;0;0;392;41,95226;-1,67018;426;565;12792;0320-2
50159;MALUENDA;50;0;0;905;41,28837;-1,616059;605;4009;36626;0437-2
50161;MANCHONES;50;0;0;103;41,15017;-1,466421;728;2682;29023;0465-1
50162;MARA;50;0;0;168;41,28897;-1,51806;689;2108;20357;0438-1
50163;MARÍA DE HUERVA;50;0;0;6168;41,53703;-0,9971823;342;10809;68686;0383-4
50902;MARRACOS;50;0;0;91;42,09092;-0,7764158;413;1700;20344;0285-1
50164;MEDIANA DE ARAGÓN;50;0;0;457;41,46671;-0,7057061;290;9057;45002;0412-1
50165;MEQUINENZA;50;0;0;2294;41,37429;0,3027775;78;30762;86351;0415-3
50166;MESONES DE ISUELA;50;0;0;272;41,55144;-1,53836;519;4854;33243;0381-4
50167;MEZALOCHA;50;0;0;232;41,42603;-1,083243;488;6063;32345;0411-1
50168;MIANOS;50;0;0;28;42,58356;-0,9552189;684;1482;18095;0175-2,0175-4
50169;MIEDES DE ARAGÓN;50;0;0;424;41,25742;-1,491558;768;5538;38136;0438-1
50170;MONEGRILLO;50;0;0;393;41,63864;-0,4158576;432;18316;59650;0385-1
50171;MONEVA;50;0;0;115;41,12872;-0,8347105;656;6139;39972;0467-1
50172;MONREAL DE ARIZA;50;0;0;193;41,29094;-2,105106;760;6206;37911;0436-1
50173;MONTERDE;50;0;0;133;41,17434;-1,734446;798;5593;40439;0437-3
50174;MONTÓN;50;0;0;86;41,20666;-1,515232;694;1759;24641;0438-3
50175;MORATA DE JALÓN;50;0;0;1101;41,47401;-1,476185;412;4584;35860;0410-1
50176;MORATA DE JILOCA;50;0;0;250;41,24801;-1,586931;623;2308;20459;0437-4
50177;MORÉS;50;0;0;332;41,47346;-1,564401;452;2145;22590;0409-2
50178;MOROS;50;0;0;299;41,39857;-1,826735;734;5349;32639;0409-3
50179;MOYUELA;50;0;0;251;41,1284;-0,9224205;737;4275;28442;0466-2
50180;MOZOTA;50;0;0;123;41,48304;-1,069466;398;868;13816;0411-1
50181;MUEL;50;0;0;1479;41,46663;-1,084837;428;7916;44727;0411-1
50182;MUELA, LA;50;0;0;6247;41,57946;-1,116758;600;14348;79037;0383-3
50183;MUNÉBREGA;50;0;0;356;41,25307;-1,70575;746;4099;32637;0437-1
50184;MURERO;50;0;0;104;41,15882;-1,48182;711;1824;23118;0465-1
50185;MURILLO DE GÁLLEGO;50;0;0;197;42,33612;-0,7511737;537;5471;71269;0209-3
50186;NAVARDÚN;50;0;0;35;42,51281;-1,145993;494;2448;34058;0175-3
50187;NIGÜELLA;50;0;0;59;41,53516;-1,524929;481;3041;30847;0381-4
50188;NOMBREVILLA;50;0;0;35;41,10696;-1,358841;907;1756;18203;0465-1
50189;NONASPE;50;0;0;1011;41,20957;0,2461924;176;11153;51490;0443-3
50190;NOVALLAS;50;0;0;845;41,94693;-1,692586;424;1139;16442;0320-1
50191;NOVILLAS;50;0;0;514;41,93464;-1,393951;238;2534;23592;0321-1
50192;NUÉVALOS;50;0;0;279;41,21288;-1,789064;701;4184;29618;0437-3
50193;NUEZ DE EBRO;50;0;0;889;41,592;-0,683144;179;786;12347;0384-2
50194;OLVÉS;50;0;0;110;41,23983;-1,646869;803;2018;21561;0437-4
50195;ORCAJO;50;0;0;57;41,11004;-1,489781;928;2844;24449;0465-1
50196;ORERA;50;0;0;116;41,29867;-1,480037;738;1982;19405;0438-1
50197;ORÉS;50;0;0;95;42,27913;-0,9997218;648;5093;39721;0246-2
50198;OSEJA;50;0;0;52;41,59563;-1,700124;826;1249;16871;0381-1
50199;OSERA DE EBRO;50;0;0;413;41,53436;-0,5806462;174;2459;37258;0384-4
50200;PANIZA;50;0;0;604;41,28464;-1,212019;700;4730;32883;0438-2
50201;PARACUELLOS DE JILOCA;50;0;0;582;41,3136;-1,639657;576;3166;32720;0437-2
50202;PARACUELLOS DE LA RIBERA;50;0;0;129;41,42297;-1,562104;485;1495;18124;0409-2
50203;PASTRIZ;50;0;0;1300;41,61872;-0,7833656;186;1651;25084;0384-1
