c_postal;id_provincia;c_ine
05268;5;5222
08512;8;8215
46970;46;46005
34811;34;34004
43481;43;43171
44357;44;44050
06427;6;6087
21004;21;21041
08318;8;8075
49440;49;49034
37798;37;37185
50683;50;50245
08798;8;8206
29230;29;29015
49151;49;49039
24138;24;24202
27422;27;27059
30600;30;30009
38767;38;38024
20180;20;20063
32612;32;32085
50280;50;50068
24996;24;24001
27154;27;27039
03779;3;3063
24567;24;24103
40219;40;40228
34405;34;34083
21620;21;21070
34350;34;34232
23669;23;23003
15175;15;15021
34410;34;34108
27738;27;27001
38760;38;38024
20700;20;20080
47816;47;47092
30410;30;30015
44358;44;44085
33576;33;33046
37788;37;37237
25100;25;25019
08211;8;8051
11402;11;11020
40395;40;40222
19332;19;19324
27344;27;27008
35118;35;35002
44592;44;44067
21668;21;21036
33675;33;33002
42004;42;42173
08196;8;8205
04130;4;4013
25737;25;25034
33842;33;33068
25746;25;25172
33156;33;33021
02439;2;2030
05416;5;5013
33681;33;33002
23550;23;23017
44158;44;44017
46175;46;46114
06400;6;6044
06890;6;6145
42269;42;42025
46135;46;46250
09640;9;9430
36792;36;36054
46003;46;46250
22142;22;22081
43513;43;43121
36657;36;36040
39418;39;39092
09451;9;9020
39593;39;39091
08571;8;8265
26291;26;26180
28902;28;28065
13433;13;13030
10639;10;10146
27419;27;27041
15850;15;15093
25220;25;25048
50692;50;50132
45517;45;45062
50336;50;50067
31540;31;31057
27377;27;27015
36910;36;36038
49740;49;49091
36739;36;36054
49860;49;49249
22400;22;22158
10261;10;10153
22439;22;22214
27004;27;27028
43320;43;43118
01212;1;1028
33290;33;33024
37658;37;37355
16541;16;16265
19276;19;19241
43320;43;43150
34111;34;34157
01211;1;1030
16422;16;16216
33876;33;33073
35421;35;35013
43750;43;43060
14270;14;14035
17538;17;17206
46197;46;46026
09219;9;9353
45621;45;45160
06430;6;6160
31393;31;31051
17451;17;17159
23509;23;23092
44410;44;44160
49650;49;49188
25007;25;25120
44213;44;44125
18014;18;18087
03315;3;3099
09198;9;9177
04007;4;4013
24133;24;24132
44491;44;44090
39539;39;39060
44396;44;44216
35139;35;35012
01193;1;1027
36613;36;36060
14449;13;13015
49129;49;49190
05162;5;5027
16870;16;16035
44382;44;44226
11611;11;11040
49320;49;49143
16532;16;16156
40130;40;40119
25574;25;25017
36712;36;36055
31230;31;31251
49122;49;49222
01192;1;1021
06770;6;6033
39619;39;39042
36600;36;36060
27870;27;27025
32764;32;32023
44496;44;44050
37496;37;37183
44381;44;44228
47186;47;47060
37540;37;37136
20820;20;20029
44134;44;44092
25748;25;25150
04889;4;4019
16650;16;16124
43512;43;43025
49020;49;49275
17252;17;17034
49570;49;49100
40513;40;40171
37711;37;37109
35550;35;35029
45290;45;45128
49357;49;49189
21292;21;21033
30385;30;30030
46269;46;46246
05500;5;5186
06227;6;6073
46595;46;46245
06176;6;6099
31453;31;31095
22451;22;22243
09613;9;9330
04458;4;4071
45532;45;45039
32574;32;32045
18230;18;18022
08904;8;8101
26270;26;26110
29494;29;29021
05290;5;5204
39170;39;39011
03820;3;3056
39812;39;39067
12311;12;12141
44548;44;44172
35009;35;35016
39706;39;39020
18438;18;18016
31820;31;31084
37727;37;37201
43381;43;43007
04240;4;4101
10380;10;10103
33422;33;33035
47840;47;47207
50600;50;50095
45217;45;45176
12230;12;12058
03316;3;3099
42112;42;42142
25211;25;25132
49393;49;49166
19310;19;19103
27212;27;27049
15008;15;15030
41340;41;41092
21639;21;21011
13117;13;13017
50640;50;50147
28943;28;28058
34111;34;34129
37337;37;37206
24002;24;24089
08699;8;8293
27666;27;27012
26131;26;26126
49542;49;49087
25286;25;25166
32560;32;32086
31720;31;31054
31749;31;31102
15637;15;15091
15138;15;15023
07760;7;7015
39507;39;39012
15149;15;15014
27146;27;27028
34878;34;34062
22260;22;22116
25722;25;25032
07001;7;7040
40310;40;40186
42223;42;42131
44420;44;44143
50584;50;50234
05123;5;5101
05166;5;5258
19143;19;19155
12350;12;12036
02434;2;2042
29718;29;29030
23390;23;23016
46614;46;46123
50491;50;50227
24327;24;24229
19266;19;19257
39766;39;39102
46267;46;46130
42107;42;42004
10330;10;10213
40162;40;40007
34491;34;34229
29310;29;29095
28412;28;28023
18515;18;18076
36711;36;36055
43783;43;43110
08251;8;8062
50153;50;50290
24769;24;24053
36950;36;36029
37220;37;37132
44114;44;44119
19197;19;19133
27513;27;27016
24567;24;24165
38915;38;38048
04693;4;4053
46668;46;46209
03793;3;3054
42166;42;42174
31795;31;31050
27556;27;27060
29712;29;29099
38715;38;38037
39417;39;39065
44520;44;44205
44560;44;44071
15282;15;15074
36995;36;36041
18311;18;18913
18511;18;18907
35628;35;35030
18350;18;18102
24732;24;24182
34840;34;34056
22222;22;22083
37619;37;37158
09227;9;9441
27811;27;27065
22140;22;22150
25571;25;25123
08008;8;8019
08148;8;8079
27547;27;27058
38591;38;38020
48620;48;48056
46168;46;46149
25193;25;25193
05194;5;5019
33554;33;33008
36458;36;36050
50583;50;50265
15391;15;15902
34447;34;34152
34115;34;34190
45007;45;45168
29197;29;29067
28017;28;28079
22807;22;22063
41710;41;41095
31495;31;31217
08032;8;8019
19280;19;19170
42193;42;42036
22467;22;22249
45280;45;45122
09680;9;9246
28011;28;28079
03569;3;3004
08214;8;8904
03724;3;3128
22465;22;22084
44350;44;44056
32500;32;32019
07210;7;7004
23638;23;23903
30812;30;30024
32372;32;32015
18130;18;18072
49341;49;49134
34306;34;34081
46005;46;46250
10829;10;10139
45830;45;45101
32577;32;32045
22220;22;22008
28170;28;28163
29008;29;29067
36688;36;36017
11206;11;11004
46812;46;46042
36317;36;36057
31241;31;31011
14290;14;14029
36456;36;36050
50348;50;50037
32950;32;32026
04533;4;4002
26122;26;26067
42157;42;42069
36813;36;36045
28755;28;28001
01450;1;1063
41810;41;41030
36788;36;36023
27658;27;27034
28970;28;28073
18567;18;18915
30730;30;30035
36516;36;36024
18659;18;18908
31227;31;31063
02130;2;2017
16190;16;16904
25538;25;25243
47494;47;47049
05694;5;5108
25527;25;25043
29788;29;29053
37468;37;37283
36635;36;36046
47129;47;47168
30108;30;30030
28695;28;28099
30160;30;30030
01427;9;9050
16193;16;16078
24760;24;24146
48278;48;48915
42190;42;42095
20570;20;20074
25551;25;25031
49696;49;49015
31220;31;31219
40531;40;40016
19400;19;19053
24009;24;24142
36360;36;36035
24700;24;24008
11339;11;11021
22714;22;22130
10820;10;10045
36863;36;36042
15851;15;15093
15369;15;15901
03348;3;3074
16812;16;16009
42216;42;42083
50268;50;50221
24276;24;24158
44558;44;44116
50294;50;50231
18008;18;18087
10930;10;10133
12221;12;12109
15839;15;15056
19143;19;19329
47319;47;47170
15689;15;15047
26214;26;26056
27276;27;27004
08269;8;8141
11130;11;11015
09347;9;9113
45161;45;45133
45568;45;45184
50375;50;50001
09226;9;9456
17220;17;17160
24516;24;24209
49162;49;49142
12489;12;12107
48312;48;48909
30168;30;30030
43596;43;43071
22215;22;22174
18370;18;18138
24699;24;24901
28906;28;28065
17459;17;17038
06140;6;6128
05514;5;5217
49620;49;49200
09117;9;9446
19432;19;19282
09244;9;9135
29660;29;29069
40569;40;40097
25636;25;25234
22750;22;22902
26533;26;26104
27646;27;27037
35006;35;35016
01120;1;1037
02213;2;2077
24379;24;24210
33987;33;33032
39311;39;39018
01216;1;1016
03296;3;3065
46722;46;46055
04460;4;4046
08184;8;8187
35572;35;35028
16442;16;16269
08930;8;8194
18110;18;18905
47691;47;47094
15982;15;15033
09640;9;9200
27710;27;27051
32632;32;32032
46409;46;46105
01118;1;1030
11692;11;11034
48111;48;48053
49010;49;49275
37521;37;37269
17539;17;17024
25210;25;25110
24885;24;24020
18613;18;18140
27676;27;27037
35600;35;35017
35571;35;35028
49027;49;49275
22148;22;22051
19237;19;19901
03812;3;3039
08584;8;8253
44314;44;44042
26324;26;26009
44193;44;44082
17133;17;17203
36837;36;36025
05540;5;5247
37781;37;37203
33789;33;33034
22391;22;22214
08278;8;8277
49165;49;49237
36968;36;36027
25218;25;25103
37130;37;37314
34886;34;34199
20230;20;20051
24234;24;24088
46141;46;46092
06226;6;6068
12593;12;12077
20870;20;20032
36493;36;36014
36141;36;36058
25213;25;25216
43590;43;43155
10220;10;10195
37659;37;37036
46817;46;46121
50152;50;50167
10900;10;10021
34127;34;34903
36670;36;36015
42366;42;42032
12134;12;12025
23660;23;23003
08700;8;8102
39200;39;39027
34259;34;34063
15350;15;15022
30383;30;30016
49420;49;49226
22194;22;22096
45223;45;45161
10331;10;10213
39670;39;39056
30360;30;30041
09510;9;9908
08717;8;8133
39491;39;39070
42269;50;50172
01211;1;1014
32101;32;32087
24140;24;24202
04741;4;4079
37253;37;37381
49214;49;49064
05369;5;5147
09247;9;9143
10664;10;10124
10250;10;10077
36658;36;36017
43711;43;43020
39310;39;39044
27214;27;27049
13391;13;13008
08588;8;8272
18183;18;18099
34005;34;34120
47313;47;47054
45770;45;45149
49240;49;49264
03179;3;3070
17851;17;17098
19128;19;19245
09620;9;9221
01309;1;1034
22613;22;22199
29601;29;29069
22100;22;22206
40134;40;40180
27700;27;27051
46230;46;46031
27368;27;27026
43100;43;43148
11510;11;11028
23340;23;23905
35000;35;35011
19390;19;19268
33696;33;33057
10003;10;10037
16414;16;16167
27250;27;27010
10164;10;10037
23529;23;23058
39762;39;39102
22337;22;22111
13490;13;13046
06195;6;6015
30589;30;30030
33960;33;33060
08359;8;8193
32794;32;32070
50369;50;50188
43786;43;43022
33509;33;33036
37147;37;37360
27414;27;27031
45211;45;45205
05140;5;5040
17755;17;17143
07144;7;7017
49730;49;49056
04825;4;4037
21290;21;21043
33518;33;33066
49161;49;49202
02489;2;2086
25590;25;25039
04868;4;4056
13760;13;13016
15623;15;15004
27166;27;27011
25191;25;25120
50510;50;50190
13342;13;13069
28743;28;28034
29250;29;29015
22120;22;22222
11330;11;11021
16423;16;16145
35129;35;35012
23005;23;23050
13739;13;13098
23488;23;23073
45400;45;45106
29350;29;29020
31869;31;31049
43812;43;43119
49833;49;49083
27204;27;27040
33779;33;33074
43391;43;43178
39718;39;39042
27213;27;27049
31589;31;31223
34305;34;34033
15295;15;15020
25651;25;25115
04288;4;4048
24516;24;24059
34309;34;34055
49177;49;49149
15959;15;15073
25218;25;25911
49770;49;49238
08260;8;8274
44133;44;44234
20259;20;20904
36748;36;36054
24837;24;24037
31172;31;31131
39012;39;39075
02449;2;2049
09290;9;9288
06450;6;6109
04460;4;4055
39594;39;39095
42112;42;42139
08272;8;8213
31550;31;31208
15213;15;15057
42216;42;42003
50420;50;50066
25794;25;25908
15818;15;15010
15188;15;15024
38916;38;38048
08039;8;8019
44143;44;44106
17183;17;17233
19290;19;19117
08253;8;8098
16537;16;16011
22535;22;22099
16647;16;16087
19128;19;19211
28607;28;28004
18129;18;18020
23220;23;23094
49742;49;49108
16854;16;16071
13440;13;13020
22585;22;22229
27375;27;27015
28730;28;28027
43790;43;43125
02013;2;2059
05250;5;5102
19174;19;19126
17005;17;17079
36410;36;36039
45162;45;45116
48850;48;48096
08789;8;8286
38130;38;38038
44742;44;44267
25595;25;25221
49882;49;49228
43500;43;43155
32356;32;32060
19325;19;19271
30648;30;30001
50619;50;50095
22621;22;22130
16211;16;16158
28514;28;28100
28754;28;28902
33129;33;33051
37253;37;37014
16192;16;16149
42365;42;42177
04400;4;4011
36851;36;36019
24288;24;24223
48370;48;48017
28891;28;28167
39560;39;39095
13196;13;13034
24312;24;24083
03794;3;3029
47191;47;47051
46020;46;46250
19119;19;19150
01428;1;1046
23529;23;23014
27695;27;27006
08604;8;8057
49317;49;49112
12579;12;12004
42140;42;42164
08735;8;8304
05428;5;5055
15313;15;15039
03183;3;3133
47134;47;47225
33639;33;33033
13332;13;13089
16123;16;16905
25212;25;25907
45460;45;45144
48143;48;48093
49716;49;49013
46330;46;46080
45222;45;45021
11140;11;11014
27724;27;27048
49517;49;49003
07101;7;7061
50668;50;50217
49361;49;49085
06105;6;6042
23749;23;23005
40296;40;40159
08210;8;8252
11178;11;11025
06129;6;6159
25214;25;25072
36549;36;36018
03700;3;3063
16420;16;16016
24153;24;24201
40260;40;40086
40175;40;40125
16512;16;16173
18630;18;18149
08870;8;8270
22761;22;22044
27114;27;27018
45260;45;45196
05141;5;5079
38190;38;38032
42113;42;42093
10592;10;10056
32336;32;32017
46250;46;46019
27616;27;27057
13250;13;13039
27550;27;27060
39709;39;39020
23479;23;23047
10660;10;10137
27549;27;27041
28450;28;28046
05417;5;5089
50290;50;50099
19269;19;19257
24544;24;24038
17500;17;17147
07750;7;7015
29340;29;29035
35119;35;35019
12520;12;12082
49619;49;49018
28813;28;28116
42192;42;42095
11407;11;11020
09259;9;9046
27287;27;27044
25692;25;25062
36846;36;36019
43877;43;43902
05450;5;5054
46910;46;46022
05620;5;5051
28195;28;28902
05163;5;5133
06720;6;6153
30811;30;30024
25796;25;25185
09348;9;9366
04559;4;4050
34478;34;34052
31522;31;31233
27260;27;27010
18300;18;18122
49563;49;49262
36212;36;36057
22134;22;22064
37446;37;37353
43720;43;43016
05147;5;5080
24746;24;24067
27527;27;27009
32652;32;32067
36492;36;36014
37340;37;37020
25413;25;25092
04769;4;4029
30009;30;30030
08203;8;8187
26315;26;26134
30333;30;30021
50143;50;50179
23639;23;23050
15167;15;15008
14860;14;14022
15112;15;15043
39611;39;39008
05147;5;5107
17256;17;17124
17488;17;17032
48112;48;48061
27217;27;27040
19277;19;19087
37893;37;37175
15911;15;15074
05152;5;5122
07458;7;7055
09613;9;9478
50529;50;50010
03510;3;3048
31300;31;31227
34347;34;34091
17743;17;17228
23267;23;23062
21240;21;21008
45840;45;45135
40005;40;40194
48940;48;48054
12428;12;12133
44711;44;44111
45740;45;45197
47114;47;47166
20305;20;20045
02529;2;2029
22480;22;22080
09592;9;9071
25344;25;25902
49539;49;49086
46702;46;46131
31638;31;31098
45524;45;45147
09230;9;9167
38683;38;38040
22349;22;22130
08629;8;8289
08257;8;8246
21220;21;21038
36471;36;36049
08026;8;8019
08515;8;8225
13200;13;13053
36635;36;36006
24494;24;24110
46613;46;46155
04770;4;4003
46131;46;46074
45006;45;45168
23003;23;23050
10510;10;10169
27278;27;27004
12118;12;12122
35014;35;35016
37130;37;37270
26142;26;26168
09141;9;9906
19225;19;19229
15147;15;15029
31395;31;31197
49008;49;49275
22122;22;22126
42113;42;42188
04274;4;4090
49211;49;49023
46515;46;46101
18640;18;18150
19490;19;19050
38400;38;38028
48800;48;48090
49174;49;49077
03140;3;3076
23190;23;23067
06192;6;6155
34407;34;34222
47639;47;47186
01309;1;1031
37110;37;37019
07800;7;7046
08801;8;8279
34129;34;34039
24374;24;24083
28630;28;28171
31850;31;31025
06249;6;6027
19312;19;19289
25798;25;25239
37891;37;37336
40182;40;40034
24139;24;24202
33684;33;33002
37619;37;37176
45580;45;45030
48287;48;48028
30130;30;30010
16372;16;16082
41940;41;41093
09191;9;9176
10100;10;10121
24324;24;24086
15846;15;15077
32235;32;32064
22414;22;22158
39520;39;39024
39451;39;39003
42126;42;42076
19490;19;19053
22570;22;22089
45690;45;45137
46351;46;46213
08440;8;8046
30592;30;30030
25720;25;25051
35560;35;35029
39792;39;39040
16338;16;16062
45810;45;45192
47116;47;47121
22194;22;22125
12132;12;12001
27228;27;27020
26360;26;26064
49638;49;49169
28739;28;28182
32172;32;32054
27592;27;27041
04409;4;4012
36845;36;36019
39330;39;39076
08519;8;8303
26003;26;26089
25576;25;25901
32880;32;32051
13595;13;13091
16192;16;16040
25420;25;25180
18011;18;18087
29551;29;29036
30189;30;30017
36587;36;36052
46180;46;46051
38589;38;38005
17132;17;17068
19411;19;19308
22529;22;22112
42148;42;42070
49152;49;49210
23746;23;23040
44134;44;44250
28320;28;28113
22312;22;22115
18330;18;18022
22313;22;22186
50312;50;50079
10813;10;10152
48810;48;48912
22149;22;22907
42148;42;42125
43380;43;43169
02637;2;2032
17210;17;17117
06800;6;6083
03800;3;3009
05133;5;5215
15402;15;15036
21386;21;21028
46600;46;46017
15684;15;15059
37590;37;37204
10624;10;10108
18680;18;18071
44643;44;44061
08792;8;8249
19242;19;19135
27760;27;27027
28901;28;28065
04690;4;4053
10991;10;10145
25738;25;25250
24840;24;24193
10333;10;10083
15689;15;15059
17255;17;17013
46622;46;46239
24850;24;24021
24860;24;24199
04002;4;4013
24849;24;24193
28380;28;28043
02326;2;2071
10895;10;10064
16853;16;16143
33557;33;33050
46410;46;46235
20830;20;20056
41520;41;41004
43771;43;43127
49334;49;49066
15240;15;15053
32703;32;32043
31560;31;31042
38003;38;38038
19244;19;19096
24738;24;24172
45646;45;45154
39300;39;39087
04640;4;4070
24900;24;24130
06980;6;6053
08021;8;8019
28915;28;28074
31228;31;31230
42216;42;42029
16532;16;16112
42368;42;42157
22216;22;22184
27815;27;27065
15004;15;15030
25795;25;25906
26372;26;26078
30858;30;30026
50164;50;50170
24441;24;24206
25242;25;25135
32751;32;32049
10671;10;10148
26261;26;26113
35543;35;35010
48970;48;48015
17700;17;17086
04649;4;4075
12597;12;12102
27824;27;27021
25794;25;25077
36545;36;36052
09586;9;9410
43425;43;43101
29400;29;29084
32348;32;32088
09006;9;9059
19245;19;19250
22533;22;22052
27650;27;27034
02695;2;2029
26531;26;26003
40297;40;40179
24191;24;24142
28729;28;28158
02510;2;2901
11404;11;11020
49006;49;49275
46300;46;46249
48196;48;48081
28013;28;28079
38611;38;38017
41820;41;41025
28721;28;28121
49628;49;49193
49330;49;49177
35580;35;35034
22192;22;22150
37796;37;37209
49521;49;49069
31671;31;31034
40517;40;40196
09580;9;9410
25176;25;25226
20810;20;20061
33826;33;33026
30559;30;30002
50297;50;50043
03709;3;3063
38820;38;38021
07109;7;7025
06413;6;6082
44652;44;44154
37172;37;37301
14320;14;14073
21440;21;21044
21730;21;21005
07009;7;7040
08812;8;8231
05289;5;5243
24344;24;24156
